RespondentID,Have you seen any of the 6 films in the Star Wars franchise?,Do you consider yourself to be a fan of the Star Wars film franchise?,Which of the following Star Wars films have you seen? Please select all that apply.,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Please rank the Star Wars films in order of preference with 1 being your favorite film in the franchise and 6 being your least favorite film.,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,"Please state whether you view the following characters favorably, unfavorably, or are unfamiliar with him/her.",Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Which character shot first?,Are you familiar with the Expanded Universe?,Do you consider yourself to be a fan of the Expanded Universe?æ,Do you consider yourself to be a fan of the Star Trek franchise?,Gender,Age,Household Income,Education,Location (Census Region)
3290099797.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Somewhat unfavorably,Unfamiliar (N/A),Unfamiliar (N/A),Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Greedo,No,,No,Female,30-44,"$100,000 - $149,999",Some college or Associate degree,New England
3290097546.0,Yes,Yes,,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,2,1,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very unfavorably,Very favorably,Unfamiliar (N/A),Very favorably,Very favorably,Somewhat favorably,Unfamiliar (N/A),Very favorably,Greedo,No,,Yes,Male,> 60,,Graduate degree,East North Central
3290097268.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290095220.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290094384.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,"$25,000 - $49,999",Some college or Associate degree,East North Central
3290083352.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290082468.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Male,30-44,"$25,000 - $49,999",Bachelor degree,Middle Atlantic
3290081504.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290081040.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,30-44,"$25,000 - $49,999",Some college or Associate degree,Pacific
3290076587.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,45-60,"$25,000 - $49,999",High school degree,West South Central
3290071379.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,"$50,000 - $99,999",Some college or Associate degree,New England
3290070395.0,Yes,No,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,4,5,3,2,1,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Greedo,Yes,No,No,Female,> 60,"$50,000 - $99,999",Some college or Associate degree,West South Central
3290068892.0,Yes,No,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,,,,,1,2,3,4,5,6,Very favorably,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Neither favorably nor unfavorably (neutral),Very unfavorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Somewhat unfavorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,I don't understand this question,No,,No,Female,> 60,"$50,000 - $99,999",Graduate degree,Mountain
3290068765.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,4,5,2,1,3,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very unfavorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Somewhat favorably,Greedo,Yes,No,Yes,Male,45-60,"$100,000 - $149,999",Some college or Associate degree,South Atlantic
3290063543.0,Yes,No,,,,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,6,5,3,2,1,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,,I don't understand this question,No,,No,Female,> 60,"$100,000 - $149,999",Some college or Associate degree,South Atlantic
3290062936.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290061815.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,6,1,2,3,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Very unfavorably,Very favorably,Somewhat favorably,Very unfavorably,Somewhat favorably,Very unfavorably,Very unfavorably,Very favorably,Very favorably,Han,No,,Yes,Male,> 60,"$50,000 - $99,999",Graduate degree,Pacific
3290058506.0,Yes,No,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,,Star Wars: Episode V The Empire Strikes Back,,2,3,4,5,1,6,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,I don't understand this question,No,,No,Female,> 60,"$25,000 - $49,999",Some college or Associate degree,East North Central
3290058216.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,3,1,4,5,6,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Unfamiliar (N/A),Very favorably,Unfamiliar (N/A),Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,I don't understand this question,No,,No,Female,30-44,"$50,000 - $99,999",High school degree,South Atlantic
3290050695.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,
3290049932.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Male,45-60,"$25,000 - $49,999",Some college or Associate degree,West South Central
3290049231.0,Yes,No,,,,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,6,1,2,3,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Unfamiliar (N/A),Very unfavorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Unfamiliar (N/A),Very favorably,I don't understand this question,No,,No,Male,45-60,"$25,000 - $49,999",Graduate degree,New England
3290048884.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,5,4,2,1,3,6,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Somewhat favorably,Very favorably,Han,Yes,No,No,Male,45-60,,Some college or Associate degree,West South Central
3290047842.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,5,3,4,1,2,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very unfavorably,Somewhat favorably,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very unfavorably,Somewhat favorably,Very favorably,Greedo,No,,Yes,Male,30-44,"$100,000 - $149,999",Bachelor degree,New England
3290047689.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,,Some college or Associate degree,Mountain
3290047483.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,3,4,5,6,1,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Greedo,Yes,No,Yes,Male,45-60,"$25,000 - $49,999",Some college or Associate degree,West North Central
3290046627.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,5,4,3,2,1,Very favorably,Somewhat favorably,Very favorably,Somewhat unfavorably,Very favorably,Somewhat unfavorably,Very favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Very unfavorably,Somewhat unfavorably,Very favorably,Han,Yes,Yes,Yes,Female,18-29,"$25,000 - $49,999",Bachelor degree,West South Central
3290042369.0,Yes,Yes,,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very favorably,Unfamiliar (N/A),Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very favorably,I don't understand this question,No,,No,Female,> 60,"$100,000 - $149,999",Graduate degree,Pacific
3290038794.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,,Very unfavorably,Somewhat favorably,Very unfavorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Han,No,,No,Female,45-60,"$150,000+",Graduate degree,New England
3290034196.0,Yes,No,,Star Wars: Episode II  Attack of the Clones,,,,Star Wars: Episode VI Return of the Jedi,3,2,4,5,6,1,Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),I don't understand this question,No,,No,Female,18-29,,Some college or Associate degree,West South Central
3290032864.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Unfamiliar (N/A),Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Unfamiliar (N/A),Very favorably,I don't understand this question,No,,No,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3290029531.0,Yes,Yes,,,,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,3,4,1,5,6,Somewhat favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),,I don't understand this question,No,,Yes,Female,> 60,"$100,000 - $149,999",Some college or Associate degree,South Atlantic
3290024333.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,6,1,2,3,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Han,Yes,Yes,Yes,Male,> 60,"$25,000 - $49,999",Some college or Associate degree,Mountain
3290022302.0,Yes,No,,,,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,6,1,2,3,Somewhat unfavorably,Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Han,Yes,No,No,Male,18-29,"$25,000 - $49,999",Bachelor degree,Pacific
3290019869.0,Yes,No,Star Wars: Episode I  The Phantom Menace,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,4,5,6,1,3,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Somewhat unfavorably,Unfamiliar (N/A),Unfamiliar (N/A),Somewhat favorably,Somewhat favorably,Unfamiliar (N/A),Unfamiliar (N/A),Somewhat favorably,Greedo,No,,No,Male,> 60,"$25,000 - $49,999",Bachelor degree,West North Central
3290019779.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290018381.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,6,5,3,1,2,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very unfavorably,Very unfavorably,Somewhat favorably,Somewhat unfavorably,Very favorably,Very favorably,Somewhat unfavorably,Very favorably,Very favorably,Han,No,,Yes,Female,> 60,"$25,000 - $49,999",Graduate degree,East North Central
3290017901.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290014606.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,,Graduate degree,Middle Atlantic
3290013239.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290011286.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Somewhat favorably,Very favorably,Unfamiliar (N/A),Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very favorably,I don't understand this question,No,,Yes,Female,45-60,,Graduate degree,South Atlantic
3290010419.0,Yes,No,Star Wars: Episode I  The Phantom Menace,,,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat unfavorably,Somewhat unfavorably,Very unfavorably,Very unfavorably,Somewhat unfavorably,Somewhat unfavorably,Very unfavorably,I don't understand this question,No,,No,Male,> 60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
3290008538.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,,Some college or Associate degree,South Atlantic
3290005674.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,1,2,3,5,6,4,Somewhat favorably,Very favorably,Somewhat unfavorably,Very unfavorably,Somewhat unfavorably,Very unfavorably,Very unfavorably,Very unfavorably,Very unfavorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very unfavorably,Somewhat unfavorably,Greedo,Yes,Yes,Yes,Female,> 60,"$0 - $24,999",Some college or Associate degree,Mountain
3290002601.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,6,3,1,5,4,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Very unfavorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,I don't understand this question,No,,No,Female,18-29,"$0 - $24,999",Graduate degree,East North Central
3289997713.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,6,1,2,3,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat unfavorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,I don't understand this question,No,,Yes,Male,> 60,"$50,000 - $99,999",Bachelor degree,Mountain
3289997196.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,3,4,5,1,2,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Very unfavorably,Very unfavorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very unfavorably,Somewhat favorably,Somewhat favorably,Han,Yes,Yes,Yes,Male,45-60,,Bachelor degree,East North Central
3289996800.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,3,5,2,6,1,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Unfamiliar (N/A),Somewhat unfavorably,Somewhat favorably,Very unfavorably,Very favorably,Very favorably,Very unfavorably,Neither favorably nor unfavorably (neutral),Very favorably,Han,No,,No,Female,18-29,"$0 - $24,999",Bachelor degree,New England
3289996025.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,4,5,3,2,1,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very unfavorably,Very favorably,Very favorably,Greedo,Yes,Yes,Yes,Female,30-44,"$100,000 - $149,999",Graduate degree,Pacific
3289995352.0,Yes,No,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,3,4,5,1,6,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Greedo,Yes,No,No,Female,> 60,"$25,000 - $49,999",Bachelor degree,East South Central
3289993284.0,Yes,No,,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very unfavorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Very favorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,I don't understand this question,No,,No,Female,30-44,"$50,000 - $99,999",Graduate degree,South Atlantic
3289991708.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Male,30-44,"$0 - $24,999",High school degree,Pacific
3289989311.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,30-44,"$0 - $24,999",High school degree,South Atlantic
3289988393.0,Yes,No,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,3,4,5,1,6,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,,Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Greedo,Yes,No,No,Female,> 60,"$50,000 - $99,999",Some college or Associate degree,Pacific
3289987865.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,45-60,,Graduate degree,West South Central
3289986698.0,Yes,No,,,,Star Wars: Episode IV  A New Hope,,,2,3,4,1,5,6,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat unfavorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Unfamiliar (N/A),Unfamiliar (N/A),Somewhat favorably,I don't understand this question,No,,No,Female,> 60,"$100,000 - $149,999",Some college or Associate degree,East South Central
3289985995.0,Yes,No,,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,I don't understand this question,No,,No,Male,> 60,"$50,000 - $99,999",Some college or Associate degree,Pacific
3289980534.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,1,2,5,6,4,3,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Unfamiliar (N/A),Very favorably,Neither favorably nor unfavorably (neutral),Unfamiliar (N/A),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,I don't understand this question,No,,No,Female,> 60,,Graduate degree,New England
3289973506.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,3,6,2,1,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Somewhat unfavorably,Neither favorably nor unfavorably (neutral),Very favorably,I don't understand this question,No,,Yes,Female,30-44,,Graduate degree,Pacific
3289972382.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Female,> 60,"$0 - $24,999",Some college or Associate degree,Pacific
3289971452.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Male,> 60,"$50,000 - $99,999",Some college or Associate degree,Middle Atlantic
3289971256.0,Yes,No,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,5,6,3,4,2,1,Very favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Very favorably,Somewhat favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,I don't understand this question,No,,No,Male,30-44,,Bachelor degree,East North Central
3289963393.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,2,4,5,6,1,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very unfavorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Very favorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,I don't understand this question,No,,No,Female,> 60,"$150,000+",Bachelor degree,Mountain
3289962839.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,30-44,,,East North Central
3289962614.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,6,1,3,2,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat unfavorably,Somewhat unfavorably,Somewhat unfavorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Greedo,Yes,Yes,Yes,Male,> 60,"$50,000 - $99,999",Graduate degree,West North Central
3289956408.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,"$25,000 - $49,999",Some college or Associate degree,East North Central
